seed,scenario_family,decision_date,budget,latency_days,theta,high_risk_threshold,top_share,base_policy_value,base_stale_regret,base_relative_loss,base_target_overlap,base_missed_at_risk,base_window_miss_rate,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
41,promotion-heavy,2025-04-23,7250000,1,0.05,0.8,0.15,156917444.335202,-1313362.187459,-0.00844,0.867347,0.198502,0.001168,152959390.308448,2644691.839295,-3.013681,0.983004,0.166283
41,promotion-heavy,2025-04-23,7250000,1,0.1,0.8,0.15,156917444.335202,-1313362.187459,-0.00844,0.867347,0.198502,0.001168,153733716.542374,1870365.605369,-2.424105,0.98798,0.08594
41,promotion-heavy,2025-04-23,7250000,1,0.15,0.8,0.15,156917444.335202,-1313362.187459,-0.00844,0.867347,0.198502,0.001168,155014274.178375,589807.969368,-1.449082,0.99621,0.050049
41,promotion-heavy,2025-04-23,11530000,1,0.05,0.8,0.15,195885335.127774,-935096.825144,-0.004797,0.856863,0.204104,0.000653,193524472.434765,1425765.867865,-2.524725,0.992687,0.166283
41,promotion-heavy,2025-04-23,11530000,1,0.1,0.8,0.15,195885335.127774,-935096.825144,-0.004797,0.856863,0.204104,0.000653,194479533.177242,470705.125388,-1.503376,0.997586,0.08594
41,promotion-heavy,2025-04-23,11530000,1,0.15,0.8,0.15,195885335.127774,-935096.825144,-0.004797,0.856863,0.204104,0.000653,195056931.730859,-106693.428229,-0.885901,1.000547,0.050049
41,promotion-heavy,2025-04-23,2640000,3,0.05,0.8,0.15,71819934.686844,-1228486.699428,-0.017403,0.922619,0.088462,0.009119,68648167.069099,1943280.918317,-2.581849,0.972471,0.164636
41,promotion-heavy,2025-04-23,2640000,3,0.1,0.8,0.15,71819934.686844,-1228486.699428,-0.017403,0.922619,0.088462,0.009119,69684775.654935,906672.332481,-1.73804,0.987156,0.087422
41,promotion-heavy,2025-04-23,2640000,3,0.15,0.8,0.15,71819934.686844,-1228486.699428,-0.017403,0.922619,0.088462,0.009119,69714641.436361,876806.551055,-1.713729,0.987579,0.052025
41,promotion-heavy,2025-04-23,7250000,3,0.05,0.8,0.15,156972355.887698,-1368273.739955,-0.008793,0.871882,0.192884,0.003488,152475391.218219,3128690.929524,-3.286597,0.979893,0.164636
41,promotion-heavy,2025-04-23,7250000,3,0.1,0.8,0.15,156972355.887698,-1368273.739955,-0.008793,0.871882,0.192884,0.003488,153327769.199595,2276312.948148,-2.663639,0.985371,0.087422
41,promotion-heavy,2025-04-23,7250000,3,0.15,0.8,0.15,156972355.887698,-1368273.739955,-0.008793,0.871882,0.192884,0.003488,154587595.038866,1016487.108877,-1.742897,0.993467,0.052025
41,promotion-heavy,2025-04-23,11530000,3,0.05,0.8,0.15,195651444.299455,-701205.996825,-0.003597,0.858824,0.201944,0.001932,193073610.157464,1876628.145166,-3.676287,0.990374,0.164636
41,promotion-heavy,2025-04-23,11530000,3,0.1,0.8,0.15,195651444.299455,-701205.996825,-0.003597,0.858824,0.201944,0.001932,193763172.420176,1187065.882454,-2.692892,0.993911,0.087422
41,promotion-heavy,2025-04-23,11530000,3,0.15,0.8,0.15,195651444.299455,-701205.996825,-0.003597,0.858824,0.201944,0.001932,194627978.80973,322259.4929,-1.459579,0.998347,0.052025
41,promotion-heavy,2025-04-23,2640000,7,0.05,0.8,0.15,71732536.885138,-1141088.897722,-0.016165,0.919643,0.092308,0.065868,69347999.204123,1243448.783293,-2.089704,0.982385,0.157228
41,promotion-heavy,2025-04-23,2640000,7,0.1,0.8,0.15,71732536.885138,-1141088.897722,-0.016165,0.919643,0.092308,0.065868,69202062.308122,1389385.679294,-2.217596,0.980318,0.087093
41,promotion-heavy,2025-04-23,2640000,7,0.15,0.8,0.15,71732536.885138,-1141088.897722,-0.016165,0.919643,0.092308,0.065868,69774678.353089,816769.634327,-1.715781,0.98843,0.054001
41,promotion-heavy,2025-04-23,7250000,7,0.05,0.8,0.15,157039674.364008,-1435592.216265,-0.009226,0.870748,0.196629,0.025172,151544282.314487,4059799.833256,-3.827962,0.973909,0.157228
41,promotion-heavy,2025-04-23,7250000,7,0.1,0.8,0.15,157039674.364008,-1435592.216265,-0.009226,0.870748,0.196629,0.025172,152967931.371499,2636150.776244,-2.836281,0.983059,0.087093
41,promotion-heavy,2025-04-23,7250000,7,0.15,0.8,0.15,157039674.364008,-1435592.216265,-0.009226,0.870748,0.196629,0.025172,155012356.738045,591725.409698,-1.412182,0.996197,0.054001
41,promotion-heavy,2025-04-23,11530000,7,0.05,0.8,0.15,194440455.529488,509782.773142,0.002615,0.857516,0.197624,0.014004,192857231.031951,2093007.270679,-3.105685,0.989264,0.157228
41,promotion-heavy,2025-04-23,11530000,7,0.1,0.8,0.15,194440455.529488,509782.773142,0.002615,0.857516,0.197624,0.014004,193578243.259519,1371995.043111,-1.691333,0.992962,0.087093
41,promotion-heavy,2025-04-23,11530000,7,0.15,0.8,0.15,194440455.529488,509782.773142,0.002615,0.857516,0.197624,0.014004,193994379.096351,955859.206279,-0.875032,0.995097,0.054001
41,dormancy-heavy,2025-04-23,2640000,1,0.05,0.8,0.15,67773270.81144,-2137857.867084,-0.032572,0.89899,0.14218,0.010638,65556650.952587,78761.991769,-1.036842,0.9988,0.123642
41,dormancy-heavy,2025-04-23,2640000,1,0.1,0.8,0.15,67773270.81144,-2137857.867084,-0.032572,0.89899,0.14218,0.010638,66281586.228939,-646173.284583,-0.697747,1.009845,0.050873
41,dormancy-heavy,2025-04-23,2640000,1,0.15,0.8,0.15,67773270.81144,-2137857.867084,-0.032572,0.89899,0.14218,0.010638,67498919.784378,-1863506.840022,-0.12833,1.028392,0.026836
41,dormancy-heavy,2025-04-23,7250000,1,0.05,0.8,0.15,133122157.575207,-1092140.9021,-0.008272,0.858225,0.232727,0.003375,130579369.591894,1450647.081213,-2.32826,0.989013,0.123642
41,dormancy-heavy,2025-04-23,7250000,1,0.1,0.8,0.15,133122157.575207,-1092140.9021,-0.008272,0.858225,0.232727,0.003375,131776563.828141,253452.844966,-1.23207,0.99808,0.050873
41,dormancy-heavy,2025-04-23,7250000,1,0.15,0.8,0.15,133122157.575207,-1092140.9021,-0.008272,0.858225,0.232727,0.003375,132631843.745492,-601827.072385,-0.448947,1.004558,0.026836
41,dormancy-heavy,2025-04-23,11530000,1,0.05,0.8,0.15,158453543.585487,-267261.996235,-0.00169,0.900245,0.135667,0.001823,158052576.815198,133704.774054,-1.500276,0.999155,0.123642
41,dormancy-heavy,2025-04-23,11530000,1,0.1,0.8,0.15,158453543.585487,-267261.996235,-0.00169,0.900245,0.135667,0.001823,158329067.822128,-142786.232876,-0.465744,1.000903,0.050873
41,dormancy-heavy,2025-04-23,11530000,1,0.15,0.8,0.15,158453543.585487,-267261.996235,-0.00169,0.900245,0.135667,0.001823,158373151.654882,-186870.06563,-0.300798,1.001181,0.026836
41,dormancy-heavy,2025-04-23,2640000,3,0.05,0.8,0.15,68106303.679029,-2470890.734673,-0.037646,0.892256,0.151659,0.017422,64712295.806516,923117.13784,-1.373597,0.985936,0.128252
41,dormancy-heavy,2025-04-23,2640000,3,0.1,0.8,0.15,68106303.679029,-2470890.734673,-0.037646,0.892256,0.151659,0.017422,65485751.702542,149661.241814,-1.06057,0.99772,0.054495
41,dormancy-heavy,2025-04-23,2640000,3,0.15,0.8,0.15,68106303.679029,-2470890.734673,-0.037646,0.892256,0.151659,0.017422,66376971.216369,-741558.272013,-0.699882,1.011298,0.029799
41,dormancy-heavy,2025-04-23,7250000,3,0.05,0.8,0.15,133512357.122645,-1482340.449538,-0.011227,0.84632,0.247273,0.005587,130711463.41523,1318553.257877,-1.889508,0.990013,0.128252
41,dormancy-heavy,2025-04-23,7250000,3,0.1,0.8,0.15,133512357.122645,-1482340.449538,-0.011227,0.84632,0.247273,0.005587,131633298.250681,396718.422426,-1.26763,0.996995,0.054495
41,dormancy-heavy,2025-04-23,7250000,3,0.15,0.8,0.15,133512357.122645,-1482340.449538,-0.011227,0.84632,0.247273,0.005587,133028960.176482,-998943.503375,-0.326104,1.007566,0.029799
41,dormancy-heavy,2025-04-23,11530000,3,0.05,0.8,0.15,158440668.254429,-254386.665177,-0.001608,0.881885,0.164114,0.003053,158018782.577696,167499.011556,-1.658443,0.998941,0.128252
41,dormancy-heavy,2025-04-23,11530000,3,0.1,0.8,0.15,158440668.254429,-254386.665177,-0.001608,0.881885,0.164114,0.003053,158326449.857185,-140168.267933,-0.448995,1.000886,0.054495
41,dormancy-heavy,2025-04-23,11530000,3,0.15,0.8,0.15,158440668.254429,-254386.665177,-0.001608,0.881885,0.164114,0.003053,158284466.503569,-98184.914317,-0.614033,1.000621,0.029799
41,dormancy-heavy,2025-04-23,2640000,7,0.05,0.8,0.15,67696346.90146,-2060933.957104,-0.0314,0.888889,0.156398,0.067376,65481915.867838,153497.076518,-1.074479,0.997661,0.128581
41,dormancy-heavy,2025-04-23,2640000,7,0.1,0.8,0.15,67696346.90146,-2060933.957104,-0.0314,0.888889,0.156398,0.067376,66232523.022166,-597110.07781,-0.710272,1.009097,0.057458
41,dormancy-heavy,2025-04-23,2640000,7,0.15,0.8,0.15,67696346.90146,-2060933.957104,-0.0314,0.888889,0.156398,0.067376,66461327.418711,-825914.474355,-0.599252,1.012583,0.031116
41,dormancy-heavy,2025-04-23,7250000,7,0.05,0.8,0.15,133392658.836548,-1362642.163441,-0.010321,0.844156,0.247273,0.020994,130522898.314529,1507118.358578,-2.106027,0.988585,0.128581
41,dormancy-heavy,2025-04-23,7250000,7,0.1,0.8,0.15,133392658.836548,-1362642.163441,-0.010321,0.844156,0.247273,0.020994,131786398.093748,243618.579359,-1.178784,0.998155,0.057458
41,dormancy-heavy,2025-04-23,7250000,7,0.15,0.8,0.15,133392658.836548,-1362642.163441,-0.010321,0.844156,0.247273,0.020994,132722109.708731,-692093.035624,-0.492095,1.005242,0.031116
41,dormancy-heavy,2025-04-23,11530000,7,0.05,0.8,0.15,158176004.449157,10277.140095,6.5e-05,0.869645,0.177243,0.011467,157217791.943633,968489.645619,-93.237272,0.993878,0.128581
41,dormancy-heavy,2025-04-23,11530000,7,0.1,0.8,0.15,158176004.449157,10277.140095,6.5e-05,0.869645,0.177243,0.011467,157757553.636571,428727.952681,-40.716659,0.99729,0.057458
41,dormancy-heavy,2025-04-23,11530000,7,0.15,0.8,0.15,158176004.449157,10277.140095,6.5e-05,0.869645,0.177243,0.011467,157975983.294029,210298.295223,-19.462725,0.998671,0.031116
41,seasonal-shift,2025-04-23,2640000,1,0.05,0.8,0.15,71237531.379638,-3462781.042907,-0.051092,0.922034,0.100478,0.0,67321297.224084,453453.112647,-1.130951,0.993309,0.136154
41,seasonal-shift,2025-04-23,2640000,1,0.1,0.8,0.15,71237531.379638,-3462781.042907,-0.051092,0.922034,0.100478,0.0,67757852.426468,16897.910263,-1.00488,0.999751,0.059104
41,seasonal-shift,2025-04-23,2640000,1,0.15,0.8,0.15,71237531.379638,-3462781.042907,-0.051092,0.922034,0.100478,0.0,69644279.661474,-1869529.324743,-0.460108,1.027584,0.030458
41,seasonal-shift,2025-04-23,7250000,1,0.05,0.8,0.15,143431966.892758,-1656005.714138,-0.01168,0.859551,0.23,0.0,140414583.687998,1361377.490622,-1.822085,0.990398,0.136154
41,seasonal-shift,2025-04-23,7250000,1,0.1,0.8,0.15,143431966.892758,-1656005.714138,-0.01168,0.859551,0.23,0.0,141421674.951923,354286.226697,-1.21394,0.997501,0.059104
41,seasonal-shift,2025-04-23,7250000,1,0.15,0.8,0.15,143431966.892758,-1656005.714138,-0.01168,0.859551,0.23,0.0,142213581.750414,-437620.571794,-0.735737,1.003087,0.030458
41,seasonal-shift,2025-04-23,11530000,1,0.05,0.8,0.15,172165352.440423,-866704.75916,-0.00506,0.864363,0.195011,0.0,170773493.643189,525154.038074,-1.60592,0.996934,0.136154
41,seasonal-shift,2025-04-23,11530000,1,0.1,0.8,0.15,172165352.440423,-866704.75916,-0.00506,0.864363,0.195011,0.0,171607001.459744,-308353.778481,-0.644223,1.0018,0.059104
41,seasonal-shift,2025-04-23,11530000,1,0.15,0.8,0.15,172165352.440423,-866704.75916,-0.00506,0.864363,0.195011,0.0,172021593.740604,-722946.059341,-0.165868,1.00422,0.030458
41,seasonal-shift,2025-04-23,2640000,3,0.05,0.8,0.15,69994782.015696,-2220031.678965,-0.032756,0.908475,0.119617,0.003425,66631446.700484,1143303.636247,-1.514994,0.983131,0.137142
41,seasonal-shift,2025-04-23,2640000,3,0.1,0.8,0.15,69994782.015696,-2220031.678965,-0.032756,0.908475,0.119617,0.003425,67040210.446921,734539.88981,-1.330869,0.989162,0.061574
41,seasonal-shift,2025-04-23,2640000,3,0.15,0.8,0.15,69994782.015696,-2220031.678965,-0.032756,0.908475,0.119617,0.003425,68574570.437654,-799820.100923,-0.639726,1.011801,0.032104
41,seasonal-shift,2025-04-23,7250000,3,0.05,0.8,0.15,143175072.453405,-1399111.274785,-0.009868,0.858427,0.22,0.001153,140605841.555931,1170119.622689,-1.836331,0.991747,0.137142
41,seasonal-shift,2025-04-23,7250000,3,0.1,0.8,0.15,143175072.453405,-1399111.274785,-0.009868,0.858427,0.22,0.001153,141206784.147904,569177.030716,-1.406813,0.995985,0.061574
41,seasonal-shift,2025-04-23,7250000,3,0.15,0.8,0.15,143175072.453405,-1399111.274785,-0.009868,0.858427,0.22,0.001153,142094943.994813,-318982.816193,-0.77201,1.00225,0.032104
41,seasonal-shift,2025-04-23,11530000,3,0.05,0.8,0.15,172099601.077752,-800953.396489,-0.004676,0.860525,0.198413,0.000625,170256528.918467,1042118.762796,-2.301098,0.993916,0.137142
41,seasonal-shift,2025-04-23,11530000,3,0.1,0.8,0.15,172099601.077752,-800953.396489,-0.004676,0.860525,0.198413,0.000625,171209674.251585,88973.429678,-1.111084,0.999481,0.061574
41,seasonal-shift,2025-04-23,11530000,3,0.15,0.8,0.15,172099601.077752,-800953.396489,-0.004676,0.860525,0.198413,0.000625,171887439.48806,-588791.806797,-0.264886,1.003437,0.032104
41,seasonal-shift,2025-04-23,2640000,7,0.05,0.8,0.15,70277742.383014,-2502992.046283,-0.036931,0.908475,0.119617,0.020408,66757978.149112,1016772.187619,-1.406223,0.984998,0.131709
41,seasonal-shift,2025-04-23,2640000,7,0.1,0.8,0.15,70277742.383014,-2502992.046283,-0.036931,0.908475,0.119617,0.020408,67488507.935042,286242.401689,-1.11436,0.995777,0.060421
41,seasonal-shift,2025-04-23,2640000,7,0.15,0.8,0.15,70277742.383014,-2502992.046283,-0.036931,0.908475,0.119617,0.020408,69264514.152572,-1489763.815841,-0.404807,1.021981,0.031939
41,seasonal-shift,2025-04-23,7250000,7,0.05,0.8,0.15,142899821.581445,-1123860.402825,-0.007927,0.864045,0.212,0.006857,140042538.473371,1733422.705249,-2.542383,0.987774,0.131709
41,seasonal-shift,2025-04-23,7250000,7,0.1,0.8,0.15,142899821.581445,-1123860.402825,-0.007927,0.864045,0.212,0.006857,140879740.703804,896220.474816,-1.797448,0.993679,0.060421
41,seasonal-shift,2025-04-23,7250000,7,0.15,0.8,0.15,142899821.581445,-1123860.402825,-0.007927,0.864045,0.212,0.006857,142129254.237016,-353293.058396,-0.685643,1.002492,0.031939
41,seasonal-shift,2025-04-23,11530000,7,0.05,0.8,0.15,170760089.065074,538558.616189,0.003144,0.848369,0.209751,0.003741,169675231.20093,1623416.480333,-2.014373,0.990523,0.131709
41,seasonal-shift,2025-04-23,11530000,7,0.1,0.8,0.15,170760089.065074,538558.616189,0.003144,0.848369,0.209751,0.003741,169963788.794239,1334858.887024,-1.478577,0.992207,0.060421
41,seasonal-shift,2025-04-23,11530000,7,0.15,0.8,0.15,170760089.065074,538558.616189,0.003144,0.848369,0.209751,0.003741,170650329.814361,648317.866902,-0.203802,0.996215,0.031939
41,complaint-heavy,2025-04-30,2640000,1,0.05,0.8,0.15,69859305.165203,-1596114.495402,-0.023382,0.914179,0.106145,0.0,68304069.304678,-40878.634877,-0.974389,1.000599,0.122845
41,complaint-heavy,2025-04-30,2640000,1,0.1,0.8,0.15,69859305.165203,-1596114.495402,-0.023382,0.914179,0.106145,0.0,68470186.85212,-206996.182319,-0.870312,1.003032,0.052182
41,complaint-heavy,2025-04-30,2640000,1,0.15,0.8,0.15,69859305.165203,-1596114.495402,-0.023382,0.914179,0.106145,0.0,69919338.930546,-1656148.260745,0.037612,1.024261,0.022674
41,complaint-heavy,2025-04-30,7250000,1,0.05,0.8,0.15,129113820.721133,-265529.822512,-0.002061,0.86253,0.208247,0.0,127405472.31029,1442818.588331,-6.433735,0.988802,0.122845
41,complaint-heavy,2025-04-30,7250000,1,0.1,0.8,0.15,129113820.721133,-265529.822512,-0.002061,0.86253,0.208247,0.0,128583213.451448,265077.447173,-1.998296,0.997943,0.052182
41,complaint-heavy,2025-04-30,7250000,1,0.15,0.8,0.15,129113820.721133,-265529.822512,-0.002061,0.86253,0.208247,0.0,128723012.226099,125278.672522,-1.471806,0.999028,0.022674
41,complaint-heavy,2025-04-30,11530000,1,0.05,0.8,0.15,153195077.49802,-881183.88419,-0.005785,0.843264,0.213808,0.0,152689184.710437,-375291.096607,-0.574106,1.002464,0.122845
41,complaint-heavy,2025-04-30,11530000,1,0.1,0.8,0.15,153195077.49802,-881183.88419,-0.005785,0.843264,0.213808,0.0,153034591.718032,-720698.104202,-0.182125,1.004732,0.052182
41,complaint-heavy,2025-04-30,11530000,1,0.15,0.8,0.15,153195077.49802,-881183.88419,-0.005785,0.843264,0.213808,0.0,153112064.6764,-798171.06257,-0.094206,1.00524,0.022674
41,complaint-heavy,2025-04-30,2640000,3,0.05,0.8,0.15,69343279.092562,-1080088.422761,-0.015822,0.91791,0.100559,0.003704,67859236.710157,403953.959644,-1.374001,0.994082,0.12533
41,complaint-heavy,2025-04-30,2640000,3,0.1,0.8,0.15,69343279.092562,-1080088.422761,-0.015822,0.91791,0.100559,0.003704,68548039.223712,-284848.553911,-0.736273,1.004173,0.053735
41,complaint-heavy,2025-04-30,2640000,3,0.15,0.8,0.15,69343279.092562,-1080088.422761,-0.015822,0.91791,0.100559,0.003704,69121997.929862,-858807.260061,-0.204873,1.012581,0.024227
41,complaint-heavy,2025-04-30,7250000,3,0.05,0.8,0.15,129245850.297242,-397559.398621,-0.003085,0.864964,0.206186,0.001245,127066905.361288,1781385.537333,-5.480803,0.986175,0.12533
41,complaint-heavy,2025-04-30,7250000,3,0.1,0.8,0.15,129245850.297242,-397559.398621,-0.003085,0.864964,0.206186,0.001245,128445442.896014,402848.002607,-2.013303,0.996873,0.053735
41,complaint-heavy,2025-04-30,7250000,3,0.15,0.8,0.15,129245850.297242,-397559.398621,-0.003085,0.864964,0.206186,0.001245,128853681.863684,-5390.965063,-0.98644,1.000042,0.024227
41,complaint-heavy,2025-04-30,11530000,3,0.05,0.8,0.15,152609348.382741,-295454.768911,-0.00194,0.834197,0.229399,0.00066,152394288.966784,-80395.352954,-0.727893,1.000528,0.12533
41,complaint-heavy,2025-04-30,11530000,3,0.1,0.8,0.15,152609348.382741,-295454.768911,-0.00194,0.834197,0.229399,0.00066,152369363.28482,-55469.67099,-0.812257,1.000364,0.053735
41,complaint-heavy,2025-04-30,11530000,3,0.15,0.8,0.15,152609348.382741,-295454.768911,-0.00194,0.834197,0.229399,0.00066,152313265.978766,627.635064,-1.002124,0.999996,0.024227
41,complaint-heavy,2025-04-30,2640000,7,0.05,0.8,0.15,68799359.430523,-536168.760722,-0.007854,0.921642,0.094972,0.033457,67826688.844096,436501.825705,-1.814113,0.993606,0.122224
41,complaint-heavy,2025-04-30,2640000,7,0.1,0.8,0.15,68799359.430523,-536168.760722,-0.007854,0.921642,0.094972,0.033457,67847165.625519,416025.044282,-1.775922,0.993906,0.051871
41,complaint-heavy,2025-04-30,2640000,7,0.15,0.8,0.15,68799359.430523,-536168.760722,-0.007854,0.921642,0.094972,0.033457,68515316.152968,-252125.483167,-0.529765,1.003693,0.023296
41,complaint-heavy,2025-04-30,7250000,7,0.05,0.8,0.15,129330556.557884,-482265.659263,-0.003743,0.858881,0.214433,0.011321,127148506.445022,1699784.453599,-4.524581,0.986808,0.122224
41,complaint-heavy,2025-04-30,7250000,7,0.1,0.8,0.15,129330556.557884,-482265.659263,-0.003743,0.858881,0.214433,0.011321,128305660.832486,542630.066135,-2.125168,0.995789,0.051871
41,complaint-heavy,2025-04-30,7250000,7,0.15,0.8,0.15,129330556.557884,-482265.659263,-0.003743,0.858881,0.214433,0.011321,128806100.427213,42190.471408,-1.087484,0.999673,0.023296
41,complaint-heavy,2025-04-30,11530000,7,0.05,0.8,0.15,152208779.050798,105114.563032,0.00069,0.83614,0.223831,0.005758,151819701.373058,494192.240772,-3.701463,0.996755,0.122224
41,complaint-heavy,2025-04-30,11530000,7,0.1,0.8,0.15,152208779.050798,105114.563032,0.00069,0.83614,0.223831,0.005758,152042605.240765,271288.373065,-1.580883,0.998219,0.051871
41,complaint-heavy,2025-04-30,11530000,7,0.15,0.8,0.15,152208779.050798,105114.563032,0.00069,0.83614,0.223831,0.005758,152083300.58438,230593.02945,-1.193731,0.998486,0.023296
41,promotion-heavy,2025-04-30,2640000,1,0.05,0.8,0.15,78126680.452153,-392300.219703,-0.005047,0.934579,0.074689,0.003145,77143593.578765,590786.653685,-2.505955,0.9924,0.165709
41,promotion-heavy,2025-04-30,2640000,1,0.1,0.8,0.15,78126680.452153,-392300.219703,-0.005047,0.934579,0.074689,0.003145,77035764.150282,698616.082168,-2.78082,0.991013,0.087125
41,promotion-heavy,2025-04-30,2640000,1,0.15,0.8,0.15,78126680.452153,-392300.219703,-0.005047,0.934579,0.074689,0.003145,77784407.478127,-50027.245677,-0.872477,1.000644,0.047057
41,promotion-heavy,2025-04-30,7250000,1,0.05,0.8,0.15,167538430.948357,-1765010.358247,-0.010647,0.896424,0.157783,0.001238,162670048.579962,3103372.010148,-2.758274,0.981279,0.165709
41,promotion-heavy,2025-04-30,7250000,1,0.1,0.8,0.15,167538430.948357,-1765010.358247,-0.010647,0.896424,0.157783,0.001238,164561902.047856,1211518.542254,-1.686409,0.992692,0.087125
41,promotion-heavy,2025-04-30,7250000,1,0.15,0.8,0.15,167538430.948357,-1765010.358247,-0.010647,0.896424,0.157783,0.001238,165891702.271946,-118281.681836,-0.932985,1.000714,0.047057
41,promotion-heavy,2025-04-30,11530000,1,0.05,0.8,0.15,212129108.104599,-1305163.27152,-0.006191,0.852083,0.228944,0.000708,208212284.588214,2611660.244865,-3.001022,0.987612,0.165709
41,promotion-heavy,2025-04-30,11530000,1,0.1,0.8,0.15,212129108.104599,-1305163.27152,-0.006191,0.852083,0.228944,0.000708,210529015.15049,294929.682589,-1.225971,0.998601,0.087125
